Date,Order_ID,Product,Category,Region,Sales_Channel,Units_Sold,Unit_Price_MAD,Unit_Cost_MAD,Promotion,Revenue_MAD,Cost_MAD,Profit_MAD
2025-09-15 00:00:00,ORD-10776,Apple Juice 1L,Beverages,Fes,Supermarket,49,16.34,10.12,No,800.66,496.01,304.69
2025-02-15 00:00:00,ORD-10777,Olive Oil 500ml,Oils,Casablanca,Wholesale,168,47.59,34.21,No,7995.12,5746.81,2248.47
2025-12-20 00:00:00,ORD-10778,Canned Tomatoes 400g,Canned Goods,Agadir,Retail,57,9.29,4.92,No,529.53,280.21,249.36
2025-12-27 00:00:00,ORD-10779,UHT Milk 1L,Dairy,Fes,Retail,134,10.71,7.12,No,1435.14,953.69,481.79
2025-11-08 00:00:00,ORD-10780,Milk Powder 500g,Dairy,Rabat,Supermarket,69,39.19,26.35,No,2704.11,1818.49,885.74
2025-02-01 00:00:00,ORD-10781,Olive Oil 500ml,Oils,Marrakech,Online,111,46.14,32.15,Yes,5121.54,3568.85,1552.87
2025-05-07 00:00:00,ORD-10782,Orange Juice 1L,Beverages,Rabat,Supermarket,101,17.88,11.47,No,1805.88,1158.01,647.57
2025-06-13 00:00:00,ORD-10783,Orange Juice 1L,Beverages,Rabat,Retail,98,18.7,11.27,No,1832.6,1104.82,727.34
2025-08-22 00:00:00,ORD-10784,Olive Oil 500ml,Oils,Rabat,Wholesale,217,43.03,32.18,Yes,9337.51,6983.04,2354.78
2025-04-23 00:00:00,ORD-10785,Olive Oil 1L,Oils,Agadir,Wholesale,183,80.84,60.47,No,14793.72,11065.15,3727.81
2025-04-24 00:00:00,ORD-10786,Couscous 1kg,Grains,Casablanca,Online,62,23.34,15.69,No,1447.08,972.95,474.09
2025-11-28 00:00:00,ORD-10787,Canned Tomatoes 400g,Canned Goods,Marrakech,Online,61,9.1,5.17,No,555.1,315.07,240.09
2025-04-23 00:00:00,ORD-10788,Orange Juice 1L,Beverages,Fes,Supermarket,84,18.67,11.52,No,1568.28,967.79,600.9
2025-03-26 00:00:00,ORD-10789,Olive Oil 1L,Oils,Casablanca,Wholesale,178,75.16,58.55,Yes,13378.48,10421.63,2956.05
2025-06-07 00:00:00,ORD-10790,Couscous 1kg,Grains,Rabat,Supermarket,112,24.83,15.11,No,2780.96,1692.77,1088.09
2025-09-07 00:00:00,ORD-10791,Milk Powder 500g,Dairy,Casablanca,Retail,123,38.92,27.04,No,4787.16,3326.14,1460.53
2025-11-04 00:00:00,ORD-10792,Couscous 1kg,Grains,Marrakech,Supermarket,94,24.09,15.42,No,2264.46,1449.36,815.48
2025-11-15 00:00:00,ORD-10793,Olive Oil 1L,Oils,Agadir,Online,26,80.32,59.68,No,2088.32,1551.74,536.52
2025-10-24 00:00:00,ORD-10794,Orange Juice 1L,Beverages,Fes,Wholesale,173,18.27,10.79,No,3160.71,1866.07,1295.43
2025-03-04 00:00:00,ORD-10795,Olive Oil 500ml,Oils,Fes,Retail,110,47.6,33.06,No,5236,3636.14,1599.87
2025-11-22 00:00:00,ORD-10796,Milk Powder 500g,Dairy,Marrakech,Wholesale,158,38.69,26.69,No,6113.02,4216.54,1896.45
2025-10-09 00:00:00,ORD-10797,Orange Juice 1L,Beverages,Rabat,Wholesale,129,17.22,11.13,Yes,2221.38,1435.87,785.11
2025-08-09 00:00:00,ORD-10798,Canned Peas 400g,Canned Goods,Casablanca,Supermarket,139,12.19,7.26,No,1694.41,1009.63,684.52
2025-06-24 00:00:00,ORD-10799,Canned Peas 400g,Canned Goods,Rabat,Retail,118,11.76,7.08,No,1387.68,835.94,551.54
2025-07-09 00:00:00,ORD-10800,Canned Peas 400g,Canned Goods,Marrakech,Supermarket,156,12.05,6.84,No,1879.8,1067.66,811.75
2025-11-28 00:00:00,ORD-10801,Orange Juice 1L,Beverages,Marrakech,Retail,100,17.76,10.91,No,1776,1090.82,685.1
2025-08-23 00:00:00,ORD-10802,UHT Milk 1L,Dairy,Casablanca,Online,51,10.09,7.35,Yes,514.59,374.7,139.63
2025-11-06 00:00:00,ORD-10803,Orange Juice 1L,Beverages,Rabat,Supermarket,73,18.12,11.12,No,1322.76,811.91,510.65
2025-06-12 00:00:00,ORD-10804,UHT Milk 1L,Dairy,Casablanca,Retail,105,11.21,7.17,No,1177.05,752.52,424.14
2025-07-31 00:00:00,ORD-10805,Pasta 500g,Grains,Fes,Wholesale,161,12.06,7.84,Yes,1941.66,1261.67,679.44
2025-06-22 00:00:00,ORD-10806,Olive Oil 500ml,Oils,Rabat,Retail,134,43.83,32.83,Yes,5873.22,4399.56,1473
2025-03-20 00:00:00,ORD-10807,Couscous 1kg,Grains,Fes,Online,43,21.41,15.56,Yes,920.63,669.14,251.47
2025-12-17 00:00:00,ORD-10808,Olive Oil 1L,Oils,Agadir,Retail,95,78.9,59.87,No,7495.5,5687.27,1808.3
2025-04-19 00:00:00,ORD-10809,Olive Oil 500ml,Oils,Fes,Retail,87,45.22,32.38,No,3934.14,2816.65,1117.72
2025-10-13 00:00:00,ORD-10810,Canned Peas 400g,Canned Goods,Casablanca,Online,65,11.8,6.86,No,767,446.22,320.82
2025-09-20 00:00:00,ORD-10811,Apple Juice 1L,Beverages,Rabat,Retail,88,16.24,10.32,Yes,1429.12,908.31,520.44
2025-10-18 00:00:00,ORD-10812,Orange Juice 1L,Beverages,Casablanca,Retail,82,17.72,11.16,No,1453.04,915.46,537.2
2025-06-24 00:00:00,ORD-10813,Olive Oil 500ml,Oils,Fes,Wholesale,171,44.69,32.83,Yes,7641.99,5613.4,2029.06
2025-08-07 00:00:00,ORD-10814,Couscous 1kg,Grains,Casablanca,Retail,68,24.3,15.55,No,1652.4,1057.62,594.7
2025-03-25 00:00:00,ORD-10815,Canned Tomatoes 400g,Canned Goods,Marrakech,Supermarket,93,7.98,5.12,Yes,742.14,475.88,266.02
2025-07-13 00:00:00,ORD-10816,Pasta 500g,Grains,Marrakech,Supermarket,119,12.53,8.04,No,1491.07,956.21,534.56
2025-03-18 00:00:00,ORD-10817,Canned Tomatoes 400g,Canned Goods,Marrakech,Supermarket,93,8.65,4.91,No,804.45,456.84,347.65
2025-12-26 00:00:00,ORD-10818,Milk Powder 500g,Dairy,Casablanca,Wholesale,263,37.35,26.51,No,9823.05,6972.5,2850.79
2025-08-10 00:00:00,ORD-10819,Canned Peas 400g,Canned Goods,Casablanca,Supermarket,84,12.45,6.91,No,1045.8,580.76,465.06
2025-09-05 00:00:00,ORD-10820,Canned Peas 400g,Canned Goods,Casablanca,Supermarket,78,12.04,7.25,No,939.12,565.76,373.18
2025-08-12 00:00:00,ORD-10821,Pasta 500g,Grains,Marrakech,Retail,104,13.47,8.07,No,1400.88,839.21,561.47
2025-08-24 00:00:00,ORD-10822,Olive Oil 500ml,Oils,Fes,Online,61,46.53,33.54,No,2838.33,2046.12,792.5
2025-12-08 00:00:00,ORD-10823,Orange Juice 1L,Beverages,Agadir,Wholesale,105,16.46,10.72,Yes,1728.3,1125.98,602.27
2025-02-22 00:00:00,ORD-10824,Milk Powder 500g,Dairy,Marrakech,Online,85,38.79,26.68,No,3297.15,2268.03,1029.17
2025-12-02 00:00:00,ORD-10825,Olive Oil 1L,Oils,Marrakech,Supermarket,118,79.46,60.66,Yes,9376.28,7158.15,2218.5
2025-06-19 00:00:00,ORD-10826,Apple Juice 1L,Beverages,Agadir,Supermarket,98,17.5,9.82,No,1715,962.49,752.97
2025-09-23 00:00:00,ORD-10827,Olive Oil 500ml,Oils,Agadir,Supermarket,105,45.59,32.06,No,4786.95,3366.77,1419.96
2025-11-30 00:00:00,ORD-10828,Apple Juice 1L,Beverages,Agadir,Online,74,15.67,9.7,Yes,1159.58,718.13,441.37
2025-10-02 00:00:00,ORD-10829,Canned Peas 400g,Canned Goods,Agadir,Retail,79,11.61,6.94,No,917.19,548.18,369.18
2025-06-08 00:00:00,ORD-10830,UHT Milk 1L,Dairy,Casablanca,Retail,141,9.55,6.87,Yes,1346.55,967.98,378.59
2025-08-29 00:00:00,ORD-10831,UHT Milk 1L,Dairy,Fes,Online,69,10.7,7.01,No,738.3,484.02,254
2025-10-30 00:00:00,ORD-10832,Pasta 500g,Grains,Agadir,Retail,52,12.62,8.35,No,656.24,434.09,222.25
2025-01-28 00:00:00,ORD-10833,Olive Oil 1L,Oils,Rabat,Supermarket,75,82.83,57.92,No,6212.25,4343.99,1867.92
2025-11-21 00:00:00,ORD-10834,Olive Oil 1L,Oils,Agadir,Supermarket,91,79.27,56.7,No,7213.57,5160.09,2053.15
2025-09-08 00:00:00,ORD-10835,Orange Juice 1L,Beverages,Casablanca,Supermarket,39,17.38,10.77,No,677.82,420.13,257.52
2025-01-19 00:00:00,ORD-10836,Canned Tomatoes 400g,Canned Goods,Marrakech,Online,33,9.1,4.91,No,300.3,161.89,138.39
2025-07-15 00:00:00,ORD-10837,UHT Milk 1L,Dairy,Rabat,Wholesale,219,11.41,7.34,No,2498.79,1607.17,891.78
2025-01-01 00:00:00,ORD-10838,Olive Oil 500ml,Oils,Casablanca,Retail,72,46.1,34.52,No,3319.2,2485.69,833.66
2025-07-23 00:00:00,ORD-10839,Milk Powder 500g,Dairy,Fes,Retail,93,36.48,25.34,No,3392.64,2356.28,1036.48
2025-07-02 00:00:00,ORD-10840,Pasta 500g,Grains,Fes,Supermarket,73,12.73,7.76,No,929.29,566.73,362.91
2025-12-13 00:00:00,ORD-10841,UHT Milk 1L,Dairy,Rabat,Supermarket,85,10.79,6.97,No,917.15,592.82,324.49
2025-11-02 00:00:00,ORD-10842,Couscous 1kg,Grains,Agadir,Supermarket,77,23.4,14.74,No,1801.8,1134.83,667.24
2025-10-13 00:00:00,ORD-10843,Olive Oil 1L,Oils,Marrakech,Retail,89,80.86,60.52,No,7196.54,5386.41,1810.21
2025-10-26 00:00:00,ORD-10844,Canned Peas 400g,Canned Goods,Fes,Wholesale,81,11.93,6.84,No,966.33,554.39,411.58
2025-07-20 00:00:00,ORD-10845,Milk Powder 500g,Dairy,Rabat,Supermarket,70,38.19,25.93,No,2673.3,1815.06,858.1
2025-03-13 00:00:00,ORD-10846,UHT Milk 1L,Dairy,Agadir,Wholesale,88,10.86,7.18,No,955.68,631.94,324.11
2025-08-30 00:00:00,ORD-10847,Apple Juice 1L,Beverages,Casablanca,Retail,72,17.67,10.27,No,1272.24,739.11,532.93
2025-08-04 00:00:00,ORD-10848,Pasta 500g,Grains,Casablanca,Retail,81,13.32,8.18,No,1078.92,662.8,416.43
2025-09-08 00:00:00,ORD-10849,Olive Oil 500ml,Oils,Fes,Wholesale,141,47.42,34.23,No,6686.22,4826.01,1859.81
2025-03-20 00:00:00,ORD-10850,Olive Oil 500ml,Oils,Rabat,Retail,130,48.08,32.4,No,6250.4,4212.34,2038.54
2025-12-24 00:00:00,ORD-10851,Milk Powder 500g,Dairy,Agadir,Retail,106,35.6,25.82,Yes,3773.6,2737.24,1036.4
2025-12-04 00:00:00,ORD-10852,Olive Oil 1L,Oils,Fes,Supermarket,102,74.32,59.49,Yes,7580.64,6067.74,1512.63
2025-05-18 00:00:00,ORD-10853,Olive Oil 500ml,Oils,Casablanca,Retail,63,45.67,33.36,No,2877.21,2101.41,775.72
2025-08-27 00:00:00,ORD-10854,Olive Oil 500ml,Oils,Casablanca,Supermarket,143,48.53,33.3,No,6939.79,4762.39,2177.95
2025-12-18 00:00:00,ORD-10855,Orange Juice 1L,Beverages,Casablanca,Retail,53,18.24,11.41,No,966.72,604.6,362.27
2025-07-01 00:00:00,ORD-10856,UHT Milk 1L,Dairy,Marrakech,Supermarket,85,10.71,6.84,No,910.35,581.49,328.6
2025-04-04 00:00:00,ORD-10857,Apple Juice 1L,Beverages,Agadir,Retail,105,16.6,10.04,No,1743,1054.57,688.27
2025-04-25 00:00:00,ORD-10858,Pasta 500g,Grains,Agadir,Online,73,11.87,8.33,Yes,866.51,607.82,259.01
2025-06-14 00:00:00,ORD-10859,Olive Oil 500ml,Oils,Rabat,Wholesale,192,45.4,34.12,No,8716.8,6551.97,2164.95
2025-06-21 00:00:00,ORD-10860,Olive Oil 1L,Oils,Rabat,Retail,130,78.89,56.42,No,10255.7,7335.15,2920.47
2025-05-24 00:00:00,ORD-10861,Canned Peas 400g,Canned Goods,Casablanca,Wholesale,244,11.78,7.01,No,2874.32,1709.99,1163.77
2025-06-17 00:00:00,ORD-10862,Olive Oil 1L,Oils,Fes,Retail,100,80.91,60.39,No,8091,6039.32,2052.11
2025-07-02 00:00:00,ORD-10863,Canned Peas 400g,Canned Goods,Agadir,Online,111,11.65,7.15,Yes,1293.15,793.74,499.26
2025-10-06 00:00:00,ORD-10864,Couscous 1kg,Grains,Agadir,Supermarket,67,23.21,15.38,No,1555.07,1030.58,524.54
2025-06-13 00:00:00,ORD-10865,Orange Juice 1L,Beverages,Casablanca,Wholesale,153,18.65,10.8,No,2853.45,1653.07,1200.52
2025-02-20 00:00:00,ORD-10866,Canned Tomatoes 400g,Canned Goods,Marrakech,Retail,148,9.07,4.94,No,1342.36,731.47,611.22
2025-03-29 00:00:00,ORD-10867,Pasta 500g,Grains,Agadir,Supermarket,47,12.49,8.02,Yes,587.03,376.84,210.12
2025-01-25 00:00:00,ORD-10868,Couscous 1kg,Grains,Casablanca,Online,71,24.47,15,No,1737.37,1065.34,672.23
2025-04-07 00:00:00,ORD-10869,Milk Powder 500g,Dairy,Casablanca,Supermarket,138,39.23,27.05,No,5413.74,3733.19,1680.97
2025-05-02 00:00:00,ORD-10870,Milk Powder 500g,Dairy,Casablanca,Retail,131,37.98,26.65,No,4975.38,3491.51,1484.44
2025-11-29 00:00:00,ORD-10871,Canned Peas 400g,Canned Goods,Agadir,Wholesale,180,11.04,7.32,Yes,1987.2,1317.23,669.28
2025-02-07 00:00:00,ORD-10872,UHT Milk 1L,Dairy,Casablanca,Supermarket,105,10.67,7.28,No,1120.35,764.06,356.66
2025-11-26 00:00:00,ORD-10873,Pasta 500g,Grains,Casablanca,Supermarket,69,13.4,7.79,No,924.6,537.72,386.63
2025-04-24 00:00:00,ORD-10874,Apple Juice 1L,Beverages,Fes,Supermarket,130,17.51,9.93,No,2276.3,1291.3,985.12
2025-10-27 00:00:00,ORD-10875,Milk Powder 500g,Dairy,Fes,Online,56,37.01,27.05,No,2072.56,1514.52,557.87
2025-07-09 00:00:00,ORD-10876,Couscous 1kg,Grains,Rabat,Online,57,22.28,14.71,Yes,1269.96,838.47,431.58
2025-05-18 00:00:00,ORD-10877,Canned Tomatoes 400g,Canned Goods,Fes,Wholesale,168,9.23,4.91,No,1550.64,825.63,724.32
2025-04-25 00:00:00,ORD-10878,Couscous 1kg,Grains,Rabat,Retail,144,24.89,14.8,No,3584.16,2131.27,1452.52
2025-06-16 00:00:00,ORD-10879,Canned Tomatoes 400g,Canned Goods,Casablanca,Supermarket,92,9.32,5.06,No,857.44,465.86,391.73
2025-12-06 00:00:00,ORD-10880,Olive Oil 500ml,Oils,Casablanca,Supermarket,89,46.4,33.4,No,4129.6,2972.91,1156.97
2025-09-11 00:00:00,ORD-10881,Canned Tomatoes 400g,Canned Goods,Fes,Supermarket,86,8.28,4.9,Yes,712.08,421.79,290.45
2025-12-05 00:00:00,ORD-10882,Milk Powder 500g,Dairy,Casablanca,Supermarket,103,37.66,26.27,No,3878.98,2706.26,1172.84
2025-11-14 00:00:00,ORD-10883,Pasta 500g,Grains,Agadir,Retail,31,13.35,8.28,No,413.85,256.69,157.21
2025-11-08 00:00:00,ORD-10884,Couscous 1kg,Grains,Rabat,Wholesale,197,24.5,14.9,No,4826.5,2936.16,1890.42
2025-01-20 00:00:00,ORD-10885,Couscous 1kg,Grains,Casablanca,Supermarket,79,23.95,15.42,No,1892.05,1218.07,673.69
2025-10-23 00:00:00,ORD-10886,UHT Milk 1L,Dairy,Fes,Supermarket,122,10.79,7.1,No,1316.38,866.36,450.58
2025-05-29 00:00:00,ORD-10887,Orange Juice 1L,Beverages,Casablanca,Wholesale,287,17.86,11.2,No,5125.82,3215.65,1909.65
2025-10-07 00:00:00,ORD-10888,Apple Juice 1L,Beverages,Marrakech,Supermarket,85,16.66,9.98,No,1416.1,848.14,567.59
2025-09-11 00:00:00,ORD-10889,Canned Peas 400g,Canned Goods,Casablanca,Online,81,12.37,6.93,No,1001.97,561.54,440.67
2025-01-06 00:00:00,ORD-10890,Canned Tomatoes 400g,Canned Goods,Rabat,Online,68,9.25,4.91,No,629,334.16,294.93
2025-04-29 00:00:00,ORD-10891,Orange Juice 1L,Beverages,Rabat,Retail,50,18.12,11.48,No,906,573.75,332.47
2025-01-25 00:00:00,ORD-10892,Pasta 500g,Grains,Marrakech,Online,66,12.15,8.14,Yes,801.9,537.03,265.01
2025-11-21 00:00:00,ORD-10893,UHT Milk 1L,Dairy,Fes,Supermarket,101,10.69,7.05,No,1079.69,712.34,367.51
2025-08-21 00:00:00,ORD-10894,Canned Peas 400g,Canned Goods,Marrakech,Supermarket,84,11.95,6.81,No,1003.8,572.45,431.41
2025-11-26 00:00:00,ORD-10895,Couscous 1kg,Grains,Casablanca,Online,69,21.74,14.88,Yes,1500.06,1026.64,473.61
2025-06-04 00:00:00,ORD-10896,Apple Juice 1L,Beverages,Fes,Supermarket,148,15.42,10.1,Yes,2282.16,1495.47,786.58
2025-12-05 00:00:00,ORD-10897,Canned Peas 400g,Canned Goods,Agadir,Supermarket,107,11.77,7.26,No,1259.39,777.21,482.02
2025-12-18 00:00:00,ORD-10898,Olive Oil 1L,Oils,Marrakech,Wholesale,173,80.3,60.16,No,13891.9,10407.16,3484.09
2025-12-04 00:00:00,ORD-10899,Olive Oil 1L,Oils,Rabat,Retail,52,77.18,58.36,Yes,4013.36,3034.7,978.7
2025-06-22 00:00:00,ORD-10900,Pasta 500g,Grains,Rabat,Online,91,13.08,8.08,No,1190.28,735.38,454.74
2025-08-16 00:00:00,ORD-10901,Canned Tomatoes 400g,Canned Goods,Agadir,Wholesale,130,9.08,5.02,No,1180.4,653.02,526.94
2025-03-25 00:00:00,ORD-10902,Canned Tomatoes 400g,Canned Goods,Casablanca,Wholesale,124,9.23,5.09,No,1144.52,631.25,513.39
2025-08-11 00:00:00,ORD-10903,Canned Peas 400g,Canned Goods,Rabat,Retail,86,11.85,7.08,Yes,1019.1,608.68,410.29
2025-09-04 00:00:00,ORD-10904,Couscous 1kg,Grains,Fes,Retail,56,23.71,14.84,No,1327.76,831.22,496.55
2025-11-24 00:00:00,ORD-10905,Couscous 1kg,Grains,Rabat,Retail,80,21.43,15.43,Yes,1714.4,1234.29,480.23
2025-01-29 00:00:00,ORD-10906,Olive Oil 500ml,Oils,Agadir,Supermarket,112,43.76,33.36,Yes,4901.12,3735.77,1165.84
2025-03-02 00:00:00,ORD-10907,Olive Oil 500ml,Oils,Agadir,Supermarket,90,46.04,32.71,No,4143.6,2944.33,1199.34
2025-08-01 00:00:00,ORD-10908,Orange Juice 1L,Beverages,Casablanca,Supermarket,71,17.45,11.18,Yes,1238.95,794,444.74
2025-05-16 00:00:00,ORD-10909,Couscous 1kg,Grains,Fes,Wholesale,217,24.15,15.5,No,5240.55,3363.71,1877.38
2025-06-14 00:00:00,ORD-10910,Couscous 1kg,Grains,Rabat,Wholesale,205,23.09,15.53,No,4733.45,3184.04,1548.48
2025-08-05 00:00:00,ORD-10911,Couscous 1kg,Grains,Casablanca,Retail,33,22.05,14.92,Yes,727.65,492.48,235.18
2025-09-28 00:00:00,ORD-10912,Canned Tomatoes 400g,Canned Goods,Agadir,Wholesale,120,8.91,5.09,No,1069.2,610.79,458.58
2025-10-14 00:00:00,ORD-10913,Apple Juice 1L,Beverages,Fes,Retail,56,16.5,10.38,No,924,581.26,343
2025-12-08 00:00:00,ORD-10914,Couscous 1kg,Grains,Fes,Wholesale,249,22.74,14.93,Yes,5662.26,3718.77,1943.38
2025-08-22 00:00:00,ORD-10915,UHT Milk 1L,Dairy,Casablanca,Wholesale,156,11.34,6.81,No,1769.04,1062.39,707.38
2025-02-06 00:00:00,ORD-10916,Milk Powder 500g,Dairy,Marrakech,Online,32,37.16,25.95,No,1189.12,830.52,358.5
2025-01-10 00:00:00,ORD-10917,Apple Juice 1L,Beverages,Agadir,Retail,116,16.4,10.41,No,1902.4,1208.01,694.38
2025-11-19 00:00:00,ORD-10918,Orange Juice 1L,Beverages,Casablanca,Supermarket,117,17.1,10.88,Yes,2000.7,1272.49,728.13
2025-04-20 00:00:00,ORD-10919,Canned Tomatoes 400g,Canned Goods,Agadir,Supermarket,69,8.76,5.06,No,604.44,349.32,255.12
2025-08-02 00:00:00,ORD-10920,Canned Tomatoes 400g,Canned Goods,Rabat,Supermarket,117,9.09,5.1,No,1063.53,596.78,467.2
2025-05-20 00:00:00,ORD-10921,Orange Juice 1L,Beverages,Fes,Wholesale,178,17.85,11,No,3177.3,1958.63,1218.09
2025-05-24 00:00:00,ORD-10922,Milk Powder 500g,Dairy,Rabat,Retail,97,35.27,26.42,Yes,3421.19,2562.95,858.08
2025-08-31 00:00:00,ORD-10923,Orange Juice 1L,Beverages,Marrakech,Online,78,16.83,11.2,Yes,1312.74,873.23,439.88
2025-03-21 00:00:00,ORD-10924,Canned Peas 400g,Canned Goods,Casablanca,Retail,69,10.44,6.85,Yes,720.36,472.31,248.11
2025-05-14 00:00:00,ORD-10925,Canned Tomatoes 400g,Canned Goods,Marrakech,Retail,91,8.36,5.21,Yes,760.76,474.47,286.62
2025-06-25 00:00:00,ORD-10926,Milk Powder 500g,Dairy,Rabat,Wholesale,171,37.22,25.31,No,6364.62,4328.26,2036.33
2025-04-08 00:00:00,ORD-10927,UHT Milk 1L,Dairy,Agadir,Wholesale,168,11.29,7.06,No,1896.72,1185.49,711.61
2025-06-27 00:00:00,ORD-10928,Orange Juice 1L,Beverages,Casablanca,Supermarket,107,18.69,11.12,No,1999.83,1190.31,809.2
2025-07-12 00:00:00,ORD-10929,Pasta 500g,Grains,Casablanca,Retail,25,12.88,8.01,No,322,200.15,121.75
2025-07-31 00:00:00,ORD-10930,Canned Tomatoes 400g,Canned Goods,Rabat,Wholesale,159,9.16,5.15,No,1456.44,819.38,636.73
2025-03-30 00:00:00,ORD-10931,Orange Juice 1L,Beverages,Casablanca,Supermarket,117,18.19,11.16,No,2128.23,1305.59,822.62
2025-07-05 00:00:00,ORD-10932,Canned Peas 400g,Canned Goods,Rabat,Retail,104,12.16,7.07,No,1264.64,734.88,529.5
2025-11-05 00:00:00,ORD-10933,Pasta 500g,Grains,Agadir,Wholesale,153,12.92,8.26,No,1976.76,1264.45,712.52
2025-10-05 00:00:00,ORD-10934,Olive Oil 500ml,Oils,Casablanca,Supermarket,68,45.84,33.68,No,3117.12,2290.53,826.79
2025-08-02 00:00:00,ORD-10935,Olive Oil 500ml,Oils,Rabat,Online,57,46.96,32.1,No,2676.72,1829.6,847.24
2025-10-08 00:00:00,ORD-10936,UHT Milk 1L,Dairy,Marrakech,Supermarket,110,11.22,7.07,No,1234.2,777.33,456.36
2025-08-01 00:00:00,ORD-10937,Canned Tomatoes 400g,Canned Goods,Casablanca,Online,61,8.14,5.24,Yes,496.54,319.84,176.91
2025-11-22 00:00:00,ORD-10938,Orange Juice 1L,Beverages,Fes,Online,32,18.15,10.74,No,580.8,343.69,236.98
2025-08-08 00:00:00,ORD-10939,Couscous 1kg,Grains,Casablanca,Supermarket,135,23.75,15.4,No,3206.25,2079.15,1127.4
2025-06-19 00:00:00,ORD-10940,Milk Powder 500g,Dairy,Rabat,Supermarket,125,37.13,25.45,No,4641.25,3181.71,1460
2025-05-02 00:00:00,ORD-10941,Couscous 1kg,Grains,Agadir,Supermarket,124,23.72,15.17,No,2941.28,1881.22,1060.14
2025-09-12 00:00:00,ORD-10942,Olive Oil 1L,Oils,Marrakech,Retail,65,81.59,57.88,No,5303.35,3762.5,1541.02
2025-02-21 00:00:00,ORD-10943,Couscous 1kg,Grains,Marrakech,Supermarket,90,23.25,14.63,No,2092.5,1316.29,776.09
2025-11-17 00:00:00,ORD-10944,Canned Tomatoes 400g,Canned Goods,Casablanca,Wholesale,102,8.95,4.96,No,912.9,505.48,407.05
2025-10-18 00:00:00,ORD-10945,Canned Tomatoes 400g,Canned Goods,Marrakech,Retail,111,7.99,4.9,Yes,886.89,543.85,343.43
2025-10-31 00:00:00,ORD-10946,Apple Juice 1L,Beverages,Rabat,Retail,41,17.04,10.26,No,698.64,420.52,277.99
2025-11-03 00:00:00,ORD-10947,Pasta 500g,Grains,Casablanca,Wholesale,219,13.51,8,No,2958.69,1751.35,1206.65
2025-06-09 00:00:00,ORD-10948,Canned Peas 400g,Canned Goods,Marrakech,Wholesale,244,12.37,6.99,No,3018.28,1704.49,1313.87
2025-01-17 00:00:00,ORD-10949,Canned Tomatoes 400g,Canned Goods,Casablanca,Retail,94,8.94,5.05,No,840.36,475.03,365.57
2025-07-20 00:00:00,ORD-10950,Pasta 500g,Grains,Rabat,Supermarket,108,13.49,7.91,No,1456.92,854.77,602.55
2025-06-01 00:00:00,ORD-10951,Canned Peas 400g,Canned Goods,Marrakech,Wholesale,154,12.39,7.11,No,1908.06,1094.25,813.7
2025-08-24 00:00:00,ORD-10952,Olive Oil 1L,Oils,Casablanca,Wholesale,88,82.63,58.04,No,7271.44,5107.12,2164.64
2025-10-10 00:00:00,ORD-10953,Canned Peas 400g,Canned Goods,Fes,Wholesale,108,12.09,7.33,No,1305.72,791.81,514.08
2025-05-19 00:00:00,ORD-10954,Olive Oil 500ml,Oils,Marrakech,Wholesale,258,47.19,32.97,No,12175.02,8507.02,3667.52
2025-03-30 00:00:00,ORD-10955,Apple Juice 1L,Beverages,Casablanca,Supermarket,127,16.45,10.15,No,2089.15,1289.29,799.92
2025-03-25 00:00:00,ORD-10956,UHT Milk 1L,Dairy,Rabat,Retail,94,10.88,6.93,No,1022.72,651.35,371.19
2025-11-05 00:00:00,ORD-10957,Apple Juice 1L,Beverages,Marrakech,Supermarket,100,16.39,10.48,Yes,1639,1047.51,591.08
2025-01-16 00:00:00,ORD-10958,Apple Juice 1L,Beverages,Casablanca,Wholesale,139,17.13,9.74,No,2381.07,1354.37,1027.11
2025-01-29 00:00:00,ORD-10959,Olive Oil 1L,Oils,Rabat,Supermarket,98,82.12,59.96,No,8047.76,5875.84,2172.14
2025-02-25 00:00:00,ORD-10960,Orange Juice 1L,Beverages,Fes,Retail,135,18.35,11.46,No,2477.25,1547.56,929.71
2025-07-08 00:00:00,ORD-10961,UHT Milk 1L,Dairy,Marrakech,Online,90,10.61,6.79,No,954.9,611.17,343.5
2025-07-29 00:00:00,ORD-10962,UHT Milk 1L,Dairy,Rabat,Online,69,10.77,7.33,No,743.13,505.9,237.52
2025-07-05 00:00:00,ORD-10963,Pasta 500g,Grains,Rabat,Supermarket,86,13.5,7.98,No,1161,685.92,474.99
2025-12-05 00:00:00,ORD-10964,Milk Powder 500g,Dairy,Rabat,Retail,138,36.58,25.22,Yes,5048.04,3480.63,1566.91
2025-08-08 00:00:00,ORD-10965,Couscous 1kg,Grains,Casablanca,Supermarket,101,23.24,15.44,No,2347.24,1559.06,787.89
2025-04-06 00:00:00,ORD-10966,Orange Juice 1L,Beverages,Agadir,Wholesale,149,16.87,11.52,Yes,2513.63,1716.01,797.52
2025-02-26 00:00:00,ORD-10967,Pasta 500g,Grains,Casablanca,Retail,96,12.71,8,No,1220.16,767.64,452.53
2025-12-27 00:00:00,ORD-10968,Milk Powder 500g,Dairy,Rabat,Retail,44,35.36,25.57,Yes,1555.84,1125.29,430.7
2025-11-13 00:00:00,ORD-10969,Olive Oil 1L,Oils,Casablanca,Supermarket,84,83.44,60.66,No,7008.96,5095.09,1913.96
2025-05-08 00:00:00,ORD-10970,Milk Powder 500g,Dairy,Fes,Wholesale,132,38.09,26.88,No,5027.88,3547.77,1480.2
